name,date,currency_code,local_price,dollar_ex,dollar_price,usd_raw,eur_raw,gbp_raw,jpy_raw,cny_raw,gdp_dollar,adj_price,usd_adjusted,eur_adjusted,gbp_adjusted,jpy_adjusted,cny_adjusted
Denmark,2019-01-01,DKK,30.0,6.51545,4.60444021518084,-0.17483,-0.00807,0.13048,0.28027,0.50904,56630.596,4.98576432534576,-0.152,-0.174,-0.034,0.079,-0.118
Egypt,2019-01-01,EGP,40.0,17.91,2.23338916806253,-0.59975,-0.51886,-0.45166,-0.379,-0.26804,2495.02,2.64850761612397,-0.226,-0.246,-0.118,-0.015,-0.195
Euro area,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
United Kingdom,2019-01-01,GBP,3.19,0.783208020050125,4.072992,-0.27007,-0.12256,0.0,0.1325,0.33487,39800.274,4.25912971795074,-0.122,-0.145,0.0,0.117,-0.087
Guatemala,2019-01-01,GTQ,25.0,7.7283,3.23486407101174,-0.42028,-0.30312,-0.20578,-0.10054,0.06018,,,,,,,
Hong Kong,2019-01-01,HKD,20.0,7.83435,2.55286016070255,-0.5425,-0.45004,-0.37322,-0.29017,-0.16333,46080.481,4.53027222774969,-0.483,-0.496,-0.411,-0.342,-0.462
Honduras,2019-01-01,HNL,85.0,24.3391,3.49232305220818,-0.37414,-0.24765,-0.14257,-0.02896,0.14456,,,,,,,
Croatia,2019-01-01,HRK,21.0,6.47885,3.24131597428556,-0.41912,-0.30173,-0.20419,-0.09875,0.0623,,,,,,,
Hungary,2019-01-01,HUF,850.0,280.26875,3.03280333608367,-0.45649,-0.34665,-0.25539,-0.15673,-0.00604,14209.443,3.15426770541188,-0.117,-0.14,0.005,0.123,-0.082
Indonesia,2019-01-01,IDR,33000.0,14090.0,2.34208658623137,-0.58027,-0.49545,-0.42497,-0.34878,-0.23241,3875.769,2.70812026094004,-0.206,-0.227,-0.096,0.01,-0.174
India,2019-01-01,INR,178.0,69.685,2.55435172562244,-0.54223,-0.44972,-0.37286,-0.28976,-0.16284,1976.093,2.62610339136157,-0.107,-0.13,0.017,0.136,-0.071
Israel,2019-01-01,ILS,17.0,3.70785,4.58486724112356,-0.17834,-0.01229,0.12568,0.27483,0.50263,40272.966,4.27953778654496,-0.017,-0.042,0.12,0.251,0.023
Jordan,2019-01-01,JOD,1.95,0.7096,2.74802705749718,-0.50752,-0.408,-0.32531,-0.23591,-0.09937,,,,,,,
Japan,2019-01-01,JPY,390.0,108.44,3.59645887126522,-0.35547,-0.22522,-0.117,0.0,0.17869,38448.569,4.20077102273452,-0.214,-0.234,-0.105,0.0,-0.182
South Korea,2019-01-01,KRW,4500.0,1118.6,4.0228857500447,-0.27905,-0.13336,-0.0123,0.11857,0.31845,29938.45,3.83335398945079,-0.037,-0.061,0.097,0.226,0.002
Kuwait,2019-01-01,KWD,1.05,0.3031,3.46420323325635,-0.37918,-0.25371,-0.14947,-0.03677,0.13535,,,,,,,
Lebanon,2019-01-01,LBP,6500.0,1507.0,4.31320504313205,-0.22702,-0.07081,0.05898,0.19929,0.4136,,,,,,,
Sri Lanka,2019-01-01,LKR,580.0,182.245,3.18252901314165,-0.42965,-0.31439,-0.21863,-0.11509,0.04303,,,,,,,
Moldova,2019-01-01,MDL,40.0,17.263,2.31709436366796,-0.58475,-0.50083,-0.43111,-0.35573,-0.2406,,,,,,,
Mexico,2019-01-01,MXN,49.0,19.30875,2.53770958762219,-0.54521,-0.4533,-0.37694,-0.29439,-0.1683,9318.823,2.9431194134411,-0.208,-0.229,-0.098,0.007,-0.177
Malaysia,2019-01-01,MYR,9.05,4.1175,2.19793564055859,-0.6061,-0.5265,-0.46036,-0.38886,-0.27966,9755.178,2.96195866346316,-0.319,-0.336,-0.224,-0.133,-0.291
Nicaragua,2019-01-01,NIO,103.0,32.3607,3.18287305280788,-0.42959,-0.31432,-0.21854,-0.115,0.04314,,,,,,,
Norway,2019-01-01,NOK,50.0,8.5329,5.85967256149726,0.05012,0.26234,0.43867,0.62929,0.92043,75389.46,5.79566206692292,-0.072,-0.096,0.057,0.181,-0.034
New Zealand,2019-01-01,NZD,6.2,1.4792899408284,4.19120000000001,-0.24889,-0.0971,0.02902,0.16537,0.37361,41572.269,4.33563407069758,-0.113,-0.135,0.011,0.129,-0.077
Oman,2019-01-01,OMR,1.05,0.3849,2.72798129384256,-0.51111,-0.41231,-0.33023,-0.24148,-0.10594,,,,,,,
Pakistan,2019-01-01,PKR,460.0,138.88,3.31221198156682,-0.40641,-0.28645,-0.18679,-0.07904,0.08553,1545.938,2.60753182098139,0.166,0.136,0.328,0.484,0.213
Peru,2019-01-01,PEN,10.5,3.3485,3.13573241750037,-0.43804,-0.32447,-0.23012,-0.12811,0.0277,6731.851,2.83142913303161,0.017,-0.01,0.158,0.294,0.058
Philippines,2019-01-01,PHP,140.0,52.3925,2.67213818771771,-0.52112,-0.42434,-0.34394,-0.25701,-0.12424,2988.897,2.66983032878487,-0.081,-0.105,0.047,0.169,-0.044
Poland,2019-01-01,PLN,10.5,3.74845,2.80115781189558,-0.498,-0.39655,-0.31226,-0.22113,-0.08196,13821.233,3.13750707415736,-0.18,-0.202,-0.066,0.043,-0.147
Qatar,2019-01-01,QAR,12.0,3.64125,3.29557157569516,-0.4094,-0.29004,-0.19087,-0.08366,0.08008,,,,,,,
Romania,2019-01-01,RON,9.3,4.06695,2.28672592483311,-0.59019,-0.50737,-0.43856,-0.36417,-0.25056,,,,,,,
Russia,2019-01-01,RUB,110.17,66.685,1.65209567368974,-0.70393,-0.64409,-0.59438,-0.54063,-0.45855,10955.792,3.01379413532894,-0.497,-0.51,-0.427,-0.36,-0.476
Saudi Arabia,2019-01-01,SAR,12.0,3.75115,3.19901896751663,-0.4267,-0.31084,-0.21458,-0.11051,0.04844,21096.44,3.45160784906603,-0.149,-0.171,-0.031,0.083,-0.115
Sweden,2019-01-01,SEK,52.0,8.90625,5.83859649122807,0.04634,0.2578,0.43349,0.62343,0.91352,52925.128,4.82578394675319,0.111,0.082,0.265,0.413,0.155
Thailand,2019-01-01,THB,119.0,32.0075,3.71787862219792,-0.33371,-0.19906,-0.08719,0.03376,0.21849,6590.638,2.82533238379449,0.208,0.177,0.376,0.537,0.257
Turkey,2019-01-01,TRY,10.75,5.3834,1.99687929561244,-0.64214,-0.56981,-0.50973,-0.44477,-0.34555,10537.186,2.99572118304299,-0.388,-0.404,-0.303,-0.221,-0.363
Taiwan,2019-01-01,TWD,69.0,30.803,2.24004155439405,-0.59856,-0.51743,-0.45003,-0.37715,-0.26586,24292.091,3.58957731927322,-0.427,-0.442,-0.347,-0.271,-0.404
Ukraine,2019-01-01,UAH,54.0,27.8,1.94244604316547,-0.65189,-0.58154,-0.52309,-0.4599,-0.36339,,,,,,,
Uruguay,2019-01-01,UYU,140.0,32.51,4.30636727160874,-0.22825,-0.07228,0.0573,0.19739,0.41136,,,,,,,
United States of America,2019-01-01,USD,5.58,1.0,5.58,0.0,0.20209,0.37,0.55153,0.82877,59792.013,5.12225577218836,0.0,-0.026,0.139,0.272,0.04
Vietnam,2019-01-01,VND,65000.0,23199.0,2.80184490710807,-0.49788,-0.3964,-0.31209,-0.22094,-0.08173,,,,,,,
South Africa,2019-01-01,ZAR,31.0,13.8675,2.23544258157563,-0.59938,-0.51842,-0.45115,-0.37843,-0.26736,6179.87,2.80759783038485,-0.269,-0.288,-0.167,-0.07,-0.24
United Arab Emirates,2019-07-09,AED,14.75,3.67315,4.01562691422893,-0.30041,-0.12174,-0.02089,0.1199,0.31648,,,,,,,
Argentina,2019-07-09,ARS,120.0,41.8045,2.87050437153895,-0.49991,-0.37219,-0.3001,-0.19946,-0.05894,14588.01,3.23760287351017,-0.229,-0.201,-0.088,0.028,-0.125
Australia,2019-07-09,AUD,6.15,1.4436263894904,4.260105,-0.25782,-0.06827,0.03872,0.18808,0.39662,55957.72,4.8389289703177,-0.234,-0.207,-0.094,0.021,-0.132
Azerbaijan,2019-07-09,AZN,3.95,1.6965,2.32832301797819,-0.59437,-0.49077,-0.4323,-0.35067,-0.23669,,,,,,,
Brazil,2019-07-09,BRL,17.5,3.8073,4.59643316786174,-0.19923,0.00529,0.12072,0.28187,0.50689,9928.23,3.05723353276831,0.307,0.355,0.547,0.743,0.483
Canada,2019-07-09,CAD,6.77,1.31305,5.1559346559537,-0.10175,0.12766,0.25714,0.43791,0.69031,45223.97,4.42345025432941,0.014,0.05,0.199,0.351,0.15
Switzerland,2019-07-09,CHF,6.5,0.99355,6.54219717175784,0.13976,0.43085,0.59515,0.82452,1.14478,80642.58,5.79442299031543,-0.018,0.017,0.162,0.309,0.114
Chile,2019-07-09,CLP,2640.0,689.75,3.82747372236318,-0.33319,-0.16289,-0.06677,0.06742,0.25479,15127.76,3.25849535162403,0.021,0.058,0.209,0.362,0.159
China,2019-07-09,CNY,21.0,6.8846,3.05028614589083,-0.46859,-0.33287,-0.25627,-0.14932,0.0,8677.4,3.00881678723952,-0.118,-0.087,0.043,0.175,0.0
Colombia,2019-07-09,COP,11900.0,3227.0,3.68763557483731,-0.35755,-0.19347,-0.10086,0.02842,0.20895,6325.49,2.9177797734354,0.099,0.139,0.301,0.465,0.247
Costa Rica,2019-07-09,CRC,2290.0,581.935,3.93514739618686,-0.31443,-0.13934,-0.04052,0.09745,0.29009,,,,,,,
Czech Republic,2019-07-09,CZK,85.0,22.7993,3.72818463724764,-0.35049,-0.18461,-0.09098,0.03973,0.22224,20409.98,3.4629579097391,-0.064,-0.03,0.108,0.248,0.062
Denmark,2019-07-09,DKK,30.0,6.6593,4.50497800069076,-0.21516,-0.01471,0.09842,0.25637,0.4769,57380.2,4.89398989160979,-0.2,-0.171,-0.053,0.067,-0.092
Egypt,2019-07-09,EGP,42.0,16.615,2.52783629250677,-0.55961,-0.44714,-0.38365,-0.29503,-0.17128,2495.02,2.76951111083084,-0.206,-0.178,-0.061,0.058,-0.1
Euro area,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
United Kingdom,2019-07-09,GBP,3.29,0.802181934862827,4.101314,-0.28549,-0.103,0.0,0.14379,0.34457,39975.38,4.22028943598084,-0.155,-0.124,0.0,0.127,-0.041
Guatemala,2019-07-09,GTQ,25.0,7.6802,3.25512356449051,-0.43291,-0.28807,-0.20632,-0.0922,0.06715,,,,,,,
Hong Kong,2019-07-09,HKD,20.5,7.8105,2.6246719160105,-0.54274,-0.42596,-0.36004,-0.26802,-0.13953,46091.22,4.45701950239657,-0.488,-0.469,-0.394,-0.317,-0.419
Honduras,2019-07-09,HNL,86.0,24.4834,3.51258403653087,-0.38805,-0.23176,-0.14355,-0.02039,0.15156,,,,,,,
Croatia,2019-07-09,HRK,22.0,6.5981,3.3342932056198,-0.41911,-0.27075,-0.18702,-0.07012,0.09311,,,,,,,
Hungary,2019-07-09,HUF,900.0,290.5412,3.09766738762007,-0.46034,-0.32251,-0.24471,-0.13611,0.01553,14264.25,3.22507087033435,-0.165,-0.135,-0.012,0.114,-0.053
Indonesia,2019-07-09,IDR,32000.0,14130.0,2.26468506723284,-0.60546,-0.50469,-0.44781,-0.36841,-0.25755,3884.72,2.82330319389677,-0.302,-0.277,-0.175,-0.07,-0.209
India,2019-07-09,INR,183.0,68.5544,2.66941290420454,-0.53495,-0.41617,-0.34913,-0.25554,-0.12486,2014.01,2.75089232269272,-0.156,-0.126,-0.001,0.125,-0.043
Israel,2019-07-09,ILS,17.0,3.5667,4.76631059522808,-0.16963,0.04244,0.16214,0.32925,0.56258,40560.26,4.24292879234811,-0.023,0.012,0.156,0.302,0.108
Jordan,2019-07-09,JOD,2.3,0.709,3.24400564174894,-0.43484,-0.2905,-0.20903,-0.0953,0.06351,,,,,,,
Japan,2019-07-09,JPY,390.0,108.765,3.58571231554268,-0.37531,-0.21577,-0.12572,0.0,0.17553,38344.02,4.15714325145869,-0.25,-0.223,-0.112,0.0,-0.149
South Korea,2019-07-09,KRW,4500.0,1180.55,3.81178264368303,-0.33593,-0.16632,-0.07059,0.06305,0.24965,29749.8,3.82448080911367,-0.133,-0.102,0.026,0.156,-0.017
Kuwait,2019-07-09,KWD,1.1,0.3045,3.61247947454844,-0.37065,-0.20991,-0.11919,0.00746,0.18431,,,,,,,
Lebanon,2019-07-09,LBP,6500.0,1507.0,4.31320504313205,-0.24857,-0.05666,0.05166,0.20289,0.41403,,,,,,,
Sri Lanka,2019-07-09,LKR,640.0,175.675,3.64309093496513,-0.36532,-0.20322,-0.11173,0.016,0.19434,,,,,,,
Moldova,2019-07-09,MDL,43.0,17.8142,2.41380471758485,-0.57948,-0.47208,-0.41146,-0.32683,-0.20866,,,,,,,
Mexico,2019-07-09,MXN,50.0,18.89525,2.64616768764637,-0.539,-0.42126,-0.3548,-0.26202,-0.13249,9376.99,3.03589630324448,-0.242,-0.215,-0.103,0.011,-0.14
Malaysia,2019-07-09,MYR,8.85,4.1425,2.13639106819553,-0.62781,-0.53275,-0.4791,-0.40419,-0.29961,9827.67,3.05334108700799,-0.392,-0.37,-0.28,-0.189,-0.31
Nicaragua,2019-07-09,NIO,110.0,33.1621,3.31703963259263,-0.42212,-0.27453,-0.19123,-0.07493,0.08745,,,,,,,
Norway,2019-07-09,NOK,42.0,8.65275,4.85394816676779,-0.15436,0.06161,0.18351,0.35369,0.59131,75513.64,5.59589354761545,-0.246,-0.218,-0.107,0.006,-0.144
New Zealand,2019-07-09,NZD,6.4,1.51343170639425,4.2288,-0.26328,-0.07512,0.03108,0.17935,0.38636,41350.26,4.27350787101407,-0.14,-0.108,0.018,0.147,-0.024
Oman,2019-07-09,OMR,1.21,0.385,3.14285714285714,-0.45246,-0.31262,-0.2337,-0.12351,0.03035,,,,,,,
Pakistan,2019-07-09,PKR,480.0,157.45,3.0485868529692,-0.46889,-0.33324,-0.25668,-0.1498,-0.00056,1545.94,2.73277441212161,-0.03,0.005,0.148,0.293,0.1
Peru,2019-07-09,PEN,10.5,3.2868,3.19459656809054,-0.44345,-0.30131,-0.22108,-0.10908,0.04731,6728.09,2.93336349124668,-0.053,-0.019,0.121,0.263,0.074
Philippines,2019-07-09,PHP,142.0,51.3175,2.76708725093779,-0.51793,-0.39481,-0.32532,-0.2283,-0.09284,2988.9,2.78862806699735,-0.137,-0.106,0.021,0.15,-0.021
Poland,2019-07-09,PLN,10.8,3.80775,2.83632066180815,-0.50587,-0.37967,-0.30844,-0.20899,-0.07015,13867.61,3.20971785038237,-0.232,-0.204,-0.091,0.024,-0.128
Qatar,2019-07-09,QAR,13.0,3.64175,3.56971236356147,-0.3781,-0.21927,-0.12962,-0.00446,0.17029,,,,,,,
Romania,2019-07-09,RON,9.3,4.2192,2.20420932878271,-0.61599,-0.51792,-0.46256,-0.38528,-0.27738,,,,,,,
Russia,2019-07-09,RUB,130.0,63.83875,2.03638072487322,-0.64523,-0.55462,-0.50348,-0.43208,-0.3324,10961.99,3.09724799904897,-0.428,-0.408,-0.323,-0.238,-0.351
Saudi Arabia,2019-07-09,SAR,13.0,3.75035,3.46634314130681,-0.39611,-0.24187,-0.15482,-0.03329,0.1364,21153.21,3.49172662953265,-0.137,-0.106,0.022,0.151,-0.021
Sweden,2019-07-09,SEK,51.0,9.47505,5.38255734798233,-0.06227,0.17722,0.3124,0.50111,0.76461,52924.37,4.72151498516404,-0.009,0.027,0.173,0.322,0.125
Thailand,2019-07-09,THB,119.0,30.8275,3.86018976563134,-0.32749,-0.15574,-0.05879,0.07655,0.26552,6730.56,2.93345909925213,0.144,0.186,0.354,0.526,0.298
Turkey,2019-07-09,TRY,13.99,5.722,2.44494931842013,-0.57405,-0.46526,-0.40386,-0.31814,-0.19845,10537.19,3.08080497041948,-0.31,-0.285,-0.183,-0.08,-0.217
Taiwan,2019-07-09,TWD,72.0,31.172,2.30976517387399,-0.5976,-0.49483,-0.43682,-0.35584,-0.24277,24389.68,3.61700292159596,-0.445,-0.425,-0.343,-0.26,-0.37
Ukraine,2019-07-09,UAH,57.0,25.6475,2.22243883419437,-0.61282,-0.51393,-0.45812,-0.3802,-0.2714,,,,,,,
Uruguay,2019-07-09,UYU,164.0,35.1695,4.66313140647436,-0.18761,0.01988,0.13698,0.30048,0.52875,,,,,,,
United States of America,2019-07-09,USD,5.74,1.0,5.74,0.0,0.2554,0.39955,0.6008,0.88179,59895.0,4.99133200177328,0.0,0.036,0.183,0.333,0.134
Vietnam,2019-07-09,VND,65000.0,23231.0,2.79798545047566,-0.51255,-0.38805,-0.31778,-0.21968,-0.08271,,,,,,,
South Africa,2019-07-09,ZAR,31.0,14.175,2.18694885361552,-0.619,-0.52169,-0.46677,-0.39009,-0.28303,6182.25,2.91223528327323,-0.347,-0.323,-0.227,-0.129,-0.259
Andorra,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Spain,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Guadeloupe,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Ireland,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Italy,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Austria,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Greece,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Croatia,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Cyprus,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Latvia,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Lithuania,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Luxembourg,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Malta,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Martinique,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Mayotte,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Monaco,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
France,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
French Guiana,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Saint Pierre and Miquelon,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Germany,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
San Marino,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Slovakia,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Finland,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Vatican City,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Estonia,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
French Southern and Antarctic Lands,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Netherlands,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Belgium,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Portugal,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Reunion,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Slovenia,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Montenegro,2019-01-01,EUR,4.05,0.87248614928238,4.6419075,-0.16812,0.0,0.13968,0.29069,0.52132,37309.0933792496,4.15157514755637,0.026,0.0,0.169,0.306,0.068
Andorra,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
Spain,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
Guadeloupe,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
Ireland,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
Italy,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
Austria,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
Greece,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
Croatia,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
Cyprus,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
Latvia,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
Lithuania,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
Luxembourg,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
Malta,2019-07-09,EUR,4.08,0.892339267389462,4.572252,-0.20344,0.0,0.11483,0.27513,0.49896,37379.5830698961,4.11981212139033,-0.035,0.0,0.142,0.287,0.095
