name,date,currency_code,local_price,dollar_ex,dollar_price,usd_raw,eur_raw,gbp_raw,jpy_raw,cny_raw,gdp_dollar,adj_price,usd_adjusted,eur_adjusted,gbp_adjusted,jpy_adjusted,cny_adjusted
Hong Kong,2014-01-01,HKD,18.0,7.75785,2.32023047622731,-0.49824,-0.53239,-0.49852,-0.21977,-0.15419,34259.337,4.23787351448946,-0.419,-0.502,-0.473,-0.119,-0.426
Hungary,2014-01-01,HUF,860.0,223.09705,3.85482461556529,-0.16637,-0.22311,-0.16685,0.29628,0.40522,14050.009,3.28229944109505,0.245,0.069,0.13,0.89,0.23
Indonesia,2014-01-01,IDR,27939.0,12140.0,2.30140032948929,-0.50231,-0.53618,-0.50259,-0.2261,-0.16106,3511.799,2.78401269667754,-0.123,-0.248,-0.204,0.331,-0.134
India,2014-01-01,INR,95.0,61.845,1.53609831029186,-0.66781,-0.69042,-0.668,-0.48345,-0.44004,1513.618,2.68953108118051,-0.394,-0.48,-0.45,-0.081,-0.402
Israel,2014-01-01,ILS,17.5,3.4882,5.01691416776561,0.08493,0.0111,0.08432,0.68706,0.82885,32350.817,4.14763141289387,0.283,0.101,0.164,0.947,0.267
Japan,2014-01-01,JPY,310.0,104.245,2.97376372967528,-0.35691,-0.40067,-0.35727,0.0,0.08404,45869.72,4.78685668587345,-0.341,-0.435,-0.402,0.0,-0.349
South Korea,2014-01-01,KRW,3700.0,1067.3,3.46669165183173,-0.25031,-0.30133,-0.25074,0.16576,0.26373,22424.062,3.67825659197264,-0.001,-0.142,-0.093,0.517,-0.013
Sri Lanka,2014-01-01,LKR,350.0,130.8,2.67584097859327,-0.42134,-0.46072,-0.42166,-0.10018,-0.02456,,,,,,,
Mexico,2014-01-01,MXN,37.0,13.33275,2.77512141156176,-0.39987,-0.44071,-0.40021,-0.0668,0.01163,10146.041,3.09770495066165,-0.05,-0.185,-0.138,0.442,-0.061
Malaysia,2014-01-01,MYR,7.4,3.3235,2.2265683767113,-0.51849,-0.55126,-0.51877,-0.25126,-0.18834,10084.608,3.09480016421596,-0.237,-0.345,-0.308,0.158,-0.246
Norway,2014-01-01,NOK,48.0,6.15745,7.79543479849613,0.6858,0.57108,0.68484,1.6214,1.84172,97607.32,7.23320765705125,0.143,-0.019,0.037,0.735,0.129
New Zealand,2014-01-01,NZD,5.5,1.203007519,4.5718749992285,-0.01131,-0.07859,-0.01187,0.5374,0.66661,35973.02,4.31890297993318,0.122,-0.037,0.019,0.704,0.109
Pakistan,2014-01-01,PKR,320.0,105.415,3.03562111653939,-0.34353,-0.38821,-0.3439,0.0208,0.10659,1199.111,2.67465999120161,0.203,0.033,0.092,0.827,0.189
Peru,2014-01-01,PEN,10.0,2.8065,3.56315695706396,-0.22945,-0.28189,-0.22989,0.1982,0.2989,5904.494,2.89714843813022,0.304,0.119,0.184,0.98,0.289
Philippines,2014-01-01,PHP,135.0,45.23,2.98474463851426,-0.35453,-0.39846,-0.3549,0.00369,0.08805,2344.889,2.72883674317801,0.16,-0.005,0.053,0.761,0.146
Poland,2014-01-01,PLN,9.2,3.0684,2.99830530569678,-0.3516,-0.39573,-0.35197,0.00825,0.09299,13468.655,3.25481080763509,-0.023,-0.162,-0.113,0.483,-0.035
Russia,2014-01-01,RUB,89.0,33.93925,2.62233255007108,-0.43291,-0.4715,-0.43323,-0.11818,-0.04407,12993.358,3.23233695346427,-0.14,-0.262,-0.219,0.306,-0.15
Saudi Arabia,2014-01-01,SAR,11.0,3.7504,2.9330204778157,-0.36572,-0.40888,-0.36608,-0.0137,0.06919,21196.287,3.62020270923286,-0.141,-0.263,-0.22,0.304,-0.151
Sweden,2014-01-01,SEK,40.7,6.47315,6.28751071734781,0.35971,0.26717,0.35893,1.11433,1.29202,57638.234,5.34331689379225,0.248,0.071,0.133,0.894,0.233
Thailand,2014-01-01,THB,96.0,32.875,2.92015209125475,-0.3685,-0.41148,-0.36886,-0.01803,0.0645,5394.714,2.87304409625725,0.078,-0.075,-0.022,0.636,0.065
Turkey,2014-01-01,TRY,8.5,2.26155,3.75848422542062,-0.18721,-0.24252,-0.18767,0.26388,0.3701,10362.609,3.10794511134027,0.282,0.101,0.164,0.947,0.267
Taiwan,2014-01-01,TWD,79.0,30.161,2.61927654918604,-0.43357,-0.47212,-0.43389,-0.1192,-0.04518,20082.918,3.56755837833175,-0.222,-0.332,-0.293,0.182,-0.231
Ukraine,2014-01-01,UAH,19.0,8.379,2.26757369614512,-0.50963,-0.543,-0.5099,-0.23747,-0.17339,,,,,,,
Uruguay,2014-01-01,UYU,105.0,21.38,4.911131898971,0.06206,-0.01022,0.06145,0.65149,0.79029,,,,,,,
United States of America,2014-01-01,USD,4.624166667,1.0,4.624166667,0.0,-0.06805,-0.00057,0.55499,0.68568,48327.861,4.90308696371088,0.0,-0.142,-0.092,0.518,-0.012
South Africa,2014-01-01,ZAR,23.5,10.87765,2.16039309961251,-0.5328,-0.5646,-0.53307,-0.27352,-0.21246,8078.451,2.99994141303143,-0.236,-0.345,-0.307,0.159,-0.245
United Arab Emirates,2014-07-01,AED,13.0,3.67305,3.53929295816828,-0.26188,-0.2855,-0.28138,-0.0288,0.29808,,,,,,,
Argentina,2014-07-01,ARS,21.0,8.16875,2.5707727620505,-0.46386,-0.48102,-0.47803,-0.29457,-0.05713,11582.48,3.34482749995658,-0.181,-0.308,-0.29,0.029,-0.125
Australia,2014-07-01,AUD,5.1,1.059378145,4.81414500013119,0.00399,-0.02814,-0.02254,0.32103,0.76565,67855.88,5.81786092182743,-0.118,-0.255,-0.236,0.108,-0.058
Brazil,2014-07-01,BRL,13.0,2.22025,5.85519648688211,0.2211,0.18202,0.18884,0.6067,1.14747,11437.393,3.33845139685851,0.868,0.578,0.62,1.349,0.996
Canada,2014-07-01,CAD,5.64,1.07405,5.25115218099716,0.09513,0.06008,0.06619,0.44094,0.92593,52488.725,5.14252429894576,0.088,-0.081,-0.057,0.368,0.162
Switzerland,2014-07-01,CHF,6.16,0.9024,6.82624113475177,0.42362,0.37805,0.386,0.87316,1.50361,79344.253,6.32273765562917,0.15,-0.029,-0.003,0.446,0.229
Chile,2014-07-01,CLP,2100.0,564.14,3.72248023540256,-0.22367,-0.24852,-0.24419,0.02147,0.36527,15300.352,3.50821591640623,0.13,-0.045,-0.02,0.421,0.208
China,2014-07-01,CNY,16.9,6.1983,2.72655405514415,-0.43138,-0.44957,-0.4464,-0.25182,0.0,6077.65,3.10290807494019,-0.064,-0.209,-0.188,0.177,0.0
Colombia,2014-07-01,COP,8600.0,1847.65,4.65456119936135,-0.02929,-0.06036,-0.05494,0.27724,0.70712,7935.716,3.18456404948664,0.557,0.315,0.35,0.957,0.663
Costa Rica,2014-07-01,CRC,2150.0,537.3,4.00148892611204,-0.16549,-0.1922,-0.18754,0.09803,0.4676,,,,,,,
Czech Republic,2014-07-01,CZK,70.45,20.3877,3.45551484473482,-0.27935,-0.30242,-0.29839,-0.05179,0.26736,18699.467,3.65759599651127,0.006,-0.15,-0.127,0.265,0.075
Denmark,2014-07-01,DKK,28.5,5.5388,5.14551888495703,0.0731,0.03876,0.04475,0.41196,0.88719,56475.85,5.31774551149337,0.031,-0.129,-0.106,0.296,0.101
Egypt,2014-07-01,EGP,16.93,7.15005,2.36781560968105,-0.50619,-0.522,-0.51924,-0.35026,-0.13157,3178.951,2.97551965506609,-0.152,-0.284,-0.265,0.066,-0.094
Euro area,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
United Kingdom,2014-07-01,GBP,2.89,0.586785589,4.92513799618893,0.02714,-0.00573,0.0,0.35148,0.80636,38999.208,4.54970377653384,0.153,-0.026,0.0,0.45,0.232
Hong Kong,2014-07-01,HKD,18.8,7.75045,2.42566560651317,-0.49413,-0.51032,-0.50749,-0.33438,-0.11035,36590.443,4.44384636698629,-0.418,-0.509,-0.496,-0.269,-0.379
Hungary,2014-07-01,HUF,860.0,228.30615,3.76687180787727,-0.21442,-0.23956,-0.23517,0.03365,0.38155,12543.959,3.38708138369965,0.185,0.001,0.027,0.489,0.266
Indonesia,2014-07-01,IDR,27939.0,11505.0,2.42842242503259,-0.49355,-0.50976,-0.50693,-0.33363,-0.10934,3590.662,2.99361301823859,-0.136,-0.27,-0.251,0.086,-0.077
India,2014-07-01,INR,105.0,60.08875,1.74741528156269,-0.63558,-0.64724,-0.6452,-0.5205,-0.35911,1514.634,2.90237832069518,-0.359,-0.458,-0.444,-0.194,-0.315
Israel,2014-07-01,ILS,17.5,3.4138,5.12625227019743,0.06908,0.03487,0.04083,0.40667,0.88012,33450.928,4.30587486493621,0.268,0.071,0.1,0.594,0.355
Japan,2014-07-01,JPY,370.0,101.53,3.6442430808628,-0.23999,-0.26432,-0.26007,0.0,0.33657,46530.384,4.88067453632428,-0.205,-0.328,-0.31,0.0,-0.15
South Korea,2014-07-01,KRW,4100.0,1023.75,4.00488400488401,-0.16478,-0.19151,-0.18685,0.09896,0.46884,22590.158,3.82857924751746,0.114,-0.059,-0.034,0.401,0.19
Sri Lanka,2014-07-01,LKR,350.0,130.255,2.6870369659514,-0.43962,-0.45755,-0.45442,-0.26266,-0.01449,,,,,,,
Mexico,2014-07-01,MXN,42.0,12.93255,3.24761937900878,-0.32271,-0.34438,-0.3406,-0.10884,0.19111,10110.686,3.28014692703742,0.055,-0.109,-0.085,0.326,0.127
Malaysia,2014-07-01,MYR,7.63,3.1675,2.40883977900553,-0.49764,-0.51371,-0.51091,-0.339,-0.11653,10387.16,3.29229706266595,-0.221,-0.342,-0.324,-0.02,-0.167
Norway,2014-07-01,NOK,48.0,6.1873,7.75782651560455,0.6179,0.56612,0.57515,1.12879,1.84529,99249.004,7.19748690619902,0.148,-0.03,-0.004,0.444,0.227
New Zealand,2014-07-01,NZD,5.7,1.152737752,4.94475000069227,0.03123,-0.00177,0.00398,0.35687,0.81355,38384.906,4.52270719596251,0.165,-0.016,0.01,0.464,0.244
Pakistan,2014-07-01,PKR,300.0,98.68,3.04012971220105,-0.36598,-0.38627,-0.38273,-0.16577,0.11501,1260.736,2.89122032704727,0.12,-0.054,-0.029,0.408,0.197
Peru,2014-07-01,PEN,10.0,2.788,3.58680057388809,-0.25197,-0.27591,-0.27174,-0.01576,0.31551,6549.636,3.12365032887642,0.223,0.033,0.061,0.538,0.307
Philippines,2014-07-01,PHP,160.0,43.205,3.70327508390233,-0.22768,-0.2524,-0.24809,0.0162,0.35823,2611.503,2.95058215583601,0.337,0.129,0.159,0.681,0.428
Poland,2014-07-01,PLN,9.2,3.0714,2.99537670117862,-0.37531,-0.39531,-0.39182,-0.17805,0.09859,12708.962,3.39433273040535,-0.06,-0.206,-0.185,0.182,0.004
Russia,2014-07-01,RUB,89.0,34.83725,2.55473666836504,-0.46721,-0.48426,-0.48129,-0.29897,-0.06302,14015.75,3.45176182477854,-0.212,-0.334,-0.316,-0.009,-0.158
Saudi Arabia,2014-07-01,SAR,11.0,3.75035,2.93305958110576,-0.38831,-0.40789,-0.40447,-0.19515,0.07574,25139.004,3.94059276269874,-0.207,-0.33,-0.312,-0.003,-0.153
Sweden,2014-07-01,SEK,40.7,6.836,5.95377413692218,0.24166,0.20192,0.20885,0.63375,1.18363,54829.105,5.24537640953225,0.209,0.021,0.049,0.52,0.292
Thailand,2014-07-01,THB,99.0,31.78,3.11516677155444,-0.35033,-0.37112,-0.3675,-0.14518,0.14253,5390.414,3.07270628161132,0.08,-0.088,-0.063,0.358,0.154
Turkey,2014-07-01,TRY,9.25,2.09125,4.42319187089062,-0.07754,-0.10706,-0.10192,0.21375,0.62226,10523.36,3.29828261093669,0.429,0.207,0.239,0.796,0.526
Taiwan,2014-07-01,TWD,79.0,29.982,2.63491428190248,-0.45049,-0.46807,-0.46501,-0.27697,-0.03361,20386.475,3.73173452673982,-0.248,-0.365,-0.348,-0.054,-0.196
Ukraine,2014-07-01,UAH,19.0,11.685,1.6260162601626,-0.66089,-0.67175,-0.66985,-0.55381,-0.40364,,,,,,,
Uruguay,2014-07-01,UYU,113.0,22.97,4.91946016543317,0.02596,-0.00688,-0.00115,0.34993,0.80428,,,,,,,
United States of America,2014-07-01,USD,4.795,1.0,4.795,0.0,-0.03201,-0.02642,0.31577,0.75863,51708.982,5.10825712298927,0.0,-0.155,-0.133,0.257,0.068
Vietnam,2014-07-01,VND,60000.0,21230.0,2.82618935468676,-0.4106,-0.42946,-0.42617,-0.22448,0.03654,,,,,,,
South Africa,2014-07-01,ZAR,24.5,10.5145,2.33011555471016,-0.51405,-0.52961,-0.52689,-0.3606,-0.1454,7314.014,3.15724226291529,-0.214,-0.336,-0.318,-0.012,-0.16
Andorra,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Spain,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Guadeloupe,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Ireland,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Italy,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Austria,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Greece,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Croatia,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Cyprus,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Latvia,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Lithuania,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Luxembourg,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Malta,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Martinique,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Mayotte,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Monaco,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
France,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
French Guiana,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Saint Pierre and Miquelon,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Germany,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
San Marino,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Slovakia,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Finland,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Vatican City,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Estonia,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
French Southern and Antarctic Lands,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Netherlands,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Belgium,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Portugal,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Reunion,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Slovenia,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Montenegro,2014-01-01,EUR,3.657962724,0.737218475,4.96184353491684,0.07302,0.0,0.07241,0.66854,0.80877,40137.01059,4.51579232972563,0.165,0.0,0.058,0.769,0.151
Andorra,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Spain,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Guadeloupe,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Ireland,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Italy,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Austria,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Greece,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Croatia,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Cyprus,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Latvia,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Lithuania,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Luxembourg,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Malta,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Martinique,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Mayotte,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Monaco,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
France,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
French Guiana,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Saint Pierre and Miquelon,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Germany,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
San Marino,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Slovakia,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Finland,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Vatican City,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Estonia,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
French Southern and Antarctic Lands,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Netherlands,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Belgium,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Portugal,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Reunion,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Slovenia,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
Montenegro,2014-07-01,EUR,3.67923829,0.742748914,4.95354246993891,0.03306,0.0,0.00577,0.35928,0.81678,36888.30379,4.45693638267283,0.184,0.0,0.027,0.489,0.265
