name,date,currency_code,local_price,dollar_ex,dollar_price,usd_raw,eur_raw,gbp_raw,jpy_raw,cny_raw,gdp_dollar,adj_price,usd_adjusted,eur_adjusted,gbp_adjusted,jpy_adjusted,cny_adjusted
Indonesia,2011-07-01,IDR,22534.0,8523.0,2.64390472838203,-0.34959,-0.46354,-0.32062,-0.35253,0.16314,3015.374,2.80141037508922,0.235,-0.094,0.136,0.171,0.195
India,2011-07-01,INR,84.0,44.4,1.89189189189189,-0.53459,-0.61612,-0.51386,-0.53669,-0.1677,1264.839,2.7018167453694,-0.084,-0.328,-0.157,-0.131,-0.113
Israel,2011-07-01,ILS,15.9,3.40335,4.67186742474327,0.14929,-0.05205,0.20049,0.1441,1.0553,28685.616,4.26187393426748,0.435,0.052,0.32,0.36,0.388
Japan,2011-07-01,JPY,320.0,78.365,4.08345562432208,0.00454,-0.17144,0.04929,0.0,0.79644,42820.392,5.06604731390089,0.055,-0.226,-0.03,0.0,0.021
South Korea,2011-07-01,KRW,3700.0,1056.2,3.50312440825601,-0.13822,-0.2892,-0.09983,-0.14212,0.54114,20590.962,3.80134274055468,0.206,-0.115,0.109,0.143,0.167
Sri Lanka,2011-07-01,LKR,280.0,109.475,2.55766156656771,-0.37081,-0.48104,-0.34278,-0.37365,0.1252,,,,,,,
Mexico,2011-07-01,MXN,32.0,11.67075,2.74189747873958,-0.32549,-0.44365,-0.29544,-0.32854,0.20625,9565.962,3.17409463202729,0.131,-0.171,0.04,0.072,0.094
Malaysia,2011-07-01,MYR,7.2,2.973,2.42179616548941,-0.40423,-0.5086,-0.37769,-0.40692,0.06543,8423.176,3.10907781960538,0.019,-0.252,-0.062,-0.034,-0.013
Norway,2011-07-01,NOK,45.0,5.41405,8.31170750177778,1.0447,0.68649,1.13579,1.03546,2.65658,84443.634,7.43412892979909,0.463,0.073,0.346,0.387,0.416
New Zealand,2011-07-01,NZD,5.1,1.156069364,4.41150000061761,0.08524,-0.10488,0.13358,0.08033,0.94076,32145.233,4.4587027977123,0.295,-0.05,0.191,0.227,0.253
Pakistan,2011-07-01,PKR,205.13,86.345,2.37570212519544,-0.41557,-0.51796,-0.38954,-0.41821,0.04515,1049.749,2.68957957569474,0.156,-0.152,0.063,0.096,0.119
Peru,2011-07-01,PEN,10.0,2.7375,3.65296803652968,-0.10136,-0.25879,-0.06133,-0.10542,0.60706,5171.651,2.9240879868544,0.635,0.199,0.504,0.55,0.582
Philippines,2011-07-01,PHP,118.0,42.41,2.78236265031832,-0.31553,-0.43544,-0.28504,-0.31863,0.22405,2007.362,2.74406129387626,0.327,-0.026,0.221,0.258,0.284
Poland,2011-07-01,PLN,8.63,2.7968,3.08566933638444,-0.24092,-0.3739,-0.2071,-0.24435,0.35748,12300.126,3.32965011478499,0.213,-0.11,0.116,0.15,0.174
Russia,2011-07-01,RUB,75.0,27.7525,2.70245923790649,-0.33519,-0.45166,-0.30557,-0.33819,0.1889,10437.49,3.22367869456957,0.097,-0.195,0.009,0.04,0.062
Saudi Arabia,2011-07-01,SAR,10.0,3.7502,2.66652445202923,-0.34403,-0.45895,-0.31481,-0.34699,0.17309,16995.78,3.5968011433382,-0.03,-0.288,-0.108,-0.08,-0.061
Sweden,2011-07-01,SEK,48.4,6.3352,7.63985351685819,0.87942,0.55017,0.96315,0.87093,2.36101,48874.608,5.41049135332186,0.848,0.356,0.7,0.752,0.789
Thailand,2011-07-01,THB,70.0,29.75,2.35294117647059,-0.42117,-0.52258,-0.39539,-0.42379,0.03513,4991.525,2.91384003285925,0.057,-0.225,-0.028,0.002,0.023
Turkey,2011-07-01,TRY,6.5,1.72285,3.77281829526656,-0.07188,-0.23447,-0.03053,-0.07607,0.65978,10398.685,3.22147095190731,0.533,0.124,0.41,0.453,0.483
Taiwan,2011-07-01,TWD,75.0,28.834,2.60109592841784,-0.36012,-0.47222,-0.33162,-0.36302,0.1443,18457.752,3.67997748544432,-0.075,-0.321,-0.149,-0.123,-0.105
Ukraine,2011-07-01,UAH,16.5,7.994,2.06404803602702,-0.49224,-0.58119,-0.46962,-0.49453,-0.09196,,,,,,,
Uruguay,2011-07-01,UYU,90.0,18.45,4.87804878048781,0.20001,-0.01022,0.25347,0.19459,1.14601,,,,,,,
United States of America,2011-07-01,USD,4.065,1.0,4.065,0.0,-0.17519,0.04455,-0.00452,0.78832,47283.633,5.31997561096682,0.0,-0.266,-0.08,-0.052,-0.032
South Africa,2011-07-01,ZAR,19.45,6.76885,2.87345708650657,-0.29312,-0.41696,-0.26163,-0.29632,0.26412,7157.801,3.03708652025591,0.238,-0.092,0.139,0.174,0.198
Andorra,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Spain,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Guadeloupe,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Ireland,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Italy,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Austria,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Greece,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Croatia,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Cyprus,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Latvia,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Lithuania,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Luxembourg,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Malta,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Martinique,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Mayotte,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Monaco,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
France,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
French Guiana,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Saint Pierre and Miquelon,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Germany,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
San Marino,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Slovakia,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Finland,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Vatican City,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Estonia,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
French Southern and Antarctic Lands,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Netherlands,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Belgium,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Portugal,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Reunion,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Slovenia,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
Montenegro,2011-07-01,EUR,3.437660401,0.697520315,4.92840183586624,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.7318909399653,0.363,0.0,0.254,0.292,0.319
