name,date,currency_code,local_price,dollar_ex,dollar_price,usd_raw,eur_raw,gbp_raw,jpy_raw,cny_raw,gdp_dollar,adj_price,usd_adjusted,eur_adjusted,gbp_adjusted,jpy_adjusted,cny_adjusted
Guadeloupe,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Ireland,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Italy,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Austria,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Greece,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Croatia,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Cyprus,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Latvia,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Lithuania,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Luxembourg,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Malta,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Martinique,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Mayotte,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Monaco,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
France,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
French Guiana,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Saint Pierre and Miquelon,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Germany,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
San Marino,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Slovakia,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Finland,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Vatican City,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Estonia,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
French Southern and Antarctic Lands,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Netherlands,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Belgium,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Portugal,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Reunion,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Slovenia,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
Montenegro,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
