name,date,currency_code,local_price,dollar_ex,dollar_price,usd_raw,eur_raw,gbp_raw,jpy_raw,cny_raw,gdp_dollar,adj_price,usd_adjusted,eur_adjusted,gbp_adjusted,jpy_adjusted,cny_adjusted
Argentina,2000-04-01,ARS,2.5,1.0,2.5,-0.00398,0.05007,-0.16722,-0.09864,1.09091,,,,,,,
Australia,2000-04-01,AUD,2.59,1.68,1.54166666666667,-0.38579,-0.35246,-0.48645,-0.44416,0.28939,,,,,,,
Brazil,2000-04-01,BRL,2.95,1.79,1.64804469273743,-0.34341,-0.30778,-0.45102,-0.40581,0.37836,,,,,,,
Canada,2000-04-01,CAD,2.85,1.47,1.93877551020408,-0.22758,-0.18566,-0.35417,-0.30099,0.62152,,,,,,,
Switzerland,2000-04-01,CHF,5.9,1.7,3.47058823529412,0.3827,0.45774,0.15609,0.2513,1.90267,,,,,,,
Chile,2000-04-01,CLP,1260.0,514.0,2.45136186770428,-0.02336,0.02964,-0.18342,-0.11618,1.05023,,,,,,,
China,2000-04-01,CNY,9.9,8.28,1.19565217391304,-0.52364,-0.49779,-0.60171,-0.56891,0.0,,,,,,,
Czech Republic,2000-04-01,CZK,54.37,39.1,1.39053708439898,-0.446,-0.41594,-0.5368,-0.49865,0.16299,,,,,,,
Denmark,2000-04-01,DKK,24.75,8.04,3.07835820895522,0.22644,0.29299,0.02544,0.10988,1.57463,,,,,,,
Euro area,2000-04-01,EUR,2.56,1.075268817,2.38080000045235,-0.05147,0.0,-0.20693,-0.14162,0.99121,,,,,,,
United Kingdom,2000-04-01,GBP,1.9,0.632911392,3.00200000192128,0.19602,0.26092,0.0,0.08235,1.51076,,,,,,,
Hong Kong,2000-04-01,HKD,10.2,7.79,1.30937098844673,-0.47834,-0.45003,-0.56383,-0.52791,0.09511,,,,,,,
Hungary,2000-04-01,HUF,339.0,279.0,1.21505376344086,-0.51591,-0.48964,-0.59525,-0.56192,0.01623,,,,,,,
Indonesia,2000-04-01,IDR,14500.0,7945.0,1.82504719949654,-0.27289,-0.23343,-0.39206,-0.34199,0.5264,,,,,,,
Israel,2000-04-01,ILS,14.5,4.05,3.58024691358025,0.42639,0.5038,0.19262,0.29084,1.99439,,,,,,,
Japan,2000-04-01,JPY,294.0,106.0,2.77358490566038,0.10501,0.16498,-0.07609,0.0,1.31973,,,,,,,
South Korea,2000-04-01,KRW,3000.0,1108.0,2.70758122743682,0.07872,0.13726,-0.09807,-0.0238,1.26452,,,,,,,
Mexico,2000-04-01,MXN,20.9,9.41,2.22104144527099,-0.11512,-0.0671,-0.26015,-0.19922,0.8576,,,,,,,
Malaysia,2000-04-01,MYR,4.52,3.8,1.18947368421053,-0.52611,-0.50039,-0.60377,-0.57114,-0.00517,,,,,,,
New Zealand,2000-04-01,NZD,3.4,2.01,1.69154228855721,-0.32608,-0.28951,-0.43653,-0.39012,0.41474,,,,,,,
Poland,2000-04-01,PLN,5.5,4.3,1.27906976744186,-0.49041,-0.46276,-0.57393,-0.53884,0.06977,,,,,,,
Russia,2000-04-01,RUB,39.5,28.5,1.3859649122807,-0.44782,-0.41786,-0.53832,-0.5003,0.15917,,,,,,,
Sweden,2000-04-01,SEK,24.0,8.84,2.71493212669683,0.08165,0.14034,-0.09563,-0.02115,1.27067,,,,,,,
Thailand,2000-04-01,THB,55.0,38.0,1.44736842105263,-0.42336,-0.39207,-0.51787,-0.47816,0.21053,,,,,,,
Taiwan,2000-04-01,TWD,70.0,30.6,2.28758169934641,-0.08861,-0.03915,-0.23798,-0.17523,0.91325,,,,,,,
United States of America,2000-04-01,USD,2.51,1.0,2.51,0.0,0.05427,-0.16389,-0.09503,1.09927,,,,,,,
South Africa,2000-04-01,ZAR,9.0,6.72,1.33928571428571,-0.46642,-0.43746,-0.55387,-0.51713,0.12013,,,,,,,
Argentina,2001-04-01,ARS,2.5,1.0,2.5,-0.01575,0.10541,-0.12148,0.05442,1.09091,,,,,,,
Australia,2001-04-01,AUD,3.0,1.98,1.51515151515152,-0.40348,-0.33005,-0.46756,-0.36096,0.26722,,,,,,,
Brazil,2001-04-01,BRL,3.6,2.19,1.64383561643836,-0.35282,-0.27315,-0.42234,-0.30668,0.37484,,,,,,,
Canada,2001-04-01,CAD,3.33,1.56,2.13461538461538,-0.1596,-0.05615,-0.24988,-0.09969,0.78531,,,,,,,
Switzerland,2001-04-01,CHF,6.3,1.73,3.64161849710983,0.43371,0.6102,0.27969,0.53592,2.04572,,,,,,,
Chile,2001-04-01,CLP,1260.0,601.0,2.09650582362729,-0.1746,-0.073,-0.26327,-0.11576,0.75344,,,,,,,
China,2001-04-01,CNY,9.9,8.28,1.19565217391304,-0.52927,-0.47132,-0.57984,-0.49571,0.0,,,,,,,
Czech Republic,2001-04-01,CZK,56.0,39.0,1.43589743589744,-0.43469,-0.3651,-0.49542,-0.39438,0.20093,,,,,,,
Denmark,2001-04-01,DKK,24.75,8.46,2.92553191489362,0.15178,0.29357,0.02805,0.2339,1.44681,,,,,,,
Euro area,2001-04-01,EUR,2.57,1.136363636,2.26160000072371,-0.10961,0.0,-0.20526,-0.04613,0.89152,,,,,,,
United Kingdom,2001-04-01,GBP,1.99,0.699300699,2.84570000122365,0.12035,0.25827,0.0,0.20023,1.38004,,,,,,,
Hong Kong,2001-04-01,HKD,10.7,7.8,1.37179487179487,-0.45992,-0.39344,-0.51794,-0.42142,0.14732,,,,,,,
Hungary,2001-04-01,HUF,399.0,303.0,1.31683168316832,-0.48156,-0.41774,-0.53726,-0.4446,0.10135,,,,,,,
Indonesia,2001-04-01,IDR,14700.0,10855.0,1.35421464762782,-0.46684,-0.40121,-0.52412,-0.42883,0.13262,,,,,,,
Japan,2001-04-01,JPY,294.0,124.0,2.37096774193548,-0.06655,0.04836,-0.16682,0.0,0.98299,,,,,,,
South Korea,2001-04-01,KRW,3000.0,1325.0,2.26415094339623,-0.1086,0.00113,-0.20436,-0.04505,0.89365,,,,,,,
Mexico,2001-04-01,MXN,21.9,9.29,2.35737351991389,-0.0719,0.04235,-0.1716,-0.00573,0.97162,,,,,,,
Malaysia,2001-04-01,MYR,4.52,3.8,1.18947368421053,-0.5317,-0.47406,-0.58201,-0.49832,-0.00517,,,,,,,
New Zealand,2001-04-01,NZD,3.6,2.47,1.45748987854251,-0.42619,-0.35555,-0.48783,-0.38528,0.21899,,,,,,,
Philippines,2001-04-01,PHP,59.0,50.3,1.17296222664016,-0.5382,-0.48136,-0.58781,-0.50528,-0.01898,,,,,,,
Poland,2001-04-01,PLN,5.9,4.03,1.46401985111663,-0.42361,-0.35266,-0.48553,-0.38252,0.22445,,,,,,,
Russia,2001-04-01,RUB,35.0,28.9,1.21107266435986,-0.5232,-0.46451,-0.57442,-0.48921,0.0129,,,,,,,
Sweden,2001-04-01,SEK,24.0,10.28,2.33463035019455,-0.08085,0.03229,-0.17959,-0.01533,0.9526,,,,,,,
Thailand,2001-04-01,THB,55.0,45.5,1.20879120879121,-0.5241,-0.46552,-0.57522,-0.49017,0.01099,,,,,,,
Taiwan,2001-04-01,TWD,70.0,32.9,2.12765957446809,-0.16234,-0.05922,-0.25232,-0.10262,0.7795,,,,,,,
United States of America,2001-04-01,USD,2.54,1.0,2.54,0.0,0.1231,-0.10743,0.07129,1.12436,,,,,,,
South Africa,2001-04-01,ZAR,9.7,8.13,1.19311193111931,-0.53027,-0.47245,-0.58073,-0.49678,-0.00212,,,,,,,
Argentina,2002-04-01,ARS,2.5,3.13,0.798722044728435,-0.67923,-0.66388,-0.72319,-0.60369,-0.37015,,,,,,,
Australia,2002-04-01,AUD,3.0,1.86,1.61290322580645,-0.35225,-0.32125,-0.44103,-0.1997,0.27189,,,,,,,
Brazil,2002-04-01,BRL,3.6,2.34,1.53846153846154,-0.38214,-0.35258,-0.46683,-0.23664,0.21319,,,,,,,
Canada,2002-04-01,CAD,3.33,1.57,2.12101910828025,-0.14819,-0.10743,-0.26494,0.05241,0.67258,,,,,,,
Switzerland,2002-04-01,CHF,6.3,1.66,3.79518072289157,0.52417,0.5971,0.31526,0.8831,1.99277,,,,,,,
Chile,2002-04-01,CLP,1400.0,655.0,2.13740458015267,-0.1416,-0.10053,-0.25926,0.06054,0.6855,,,,,,,
China,2002-04-01,CNY,10.5,8.28,1.26811594202899,-0.49072,-0.46635,-0.56052,-0.37078,0.0,,,,,,,
Czech Republic,2002-04-01,CZK,56.28,34.0,1.65529411764706,-0.33522,-0.30342,-0.42634,-0.17867,0.30532,,,,,,,
Denmark,2002-04-01,DKK,24.75,8.38,2.95346062052506,0.18613,0.24288,0.02355,0.46546,1.32901,,,,,,,
Euro area,2002-04-01,EUR,2.67,1.123595506,2.37629999919206,-0.04566,0.0,-0.17647,0.17908,0.87388,,,,,,,
United Kingdom,2002-04-01,GBP,1.99,0.689655172,2.8855000017313,0.15884,0.21428,0.0,0.43174,1.27542,,,,,,,
Hong Kong,2002-04-01,HKD,11.2,8.0,1.4,-0.43775,-0.41085,-0.51482,-0.30534,0.104,,,,,,,
Hungary,2002-04-01,HUF,459.0,272.0,1.6875,-0.32229,-0.28986,-0.41518,-0.16269,0.33071,,,,,,,
Indonesia,2002-04-01,IDR,16000.0,9430.0,1.69671261930011,-0.31859,-0.28599,-0.41199,-0.15812,0.33798,,,,,,,
Israel,2002-04-01,ILS,12.0,4.79,2.50521920668058,0.00611,0.05425,-0.13179,0.24305,0.97554,,,,,,,
Japan,2002-04-01,JPY,262.0,130.0,2.01538461538462,-0.19061,-0.15188,-0.30155,0.0,0.58927,,,,,,,
South Korea,2002-04-01,KRW,3100.0,1304.0,2.37730061349693,-0.04526,0.00042,-0.17612,0.17958,0.87467,,,,,,,
Mexico,2002-04-01,MXN,21.9,9.28,2.35991379310345,-0.05224,-0.0069,-0.18215,0.17095,0.86096,,,,,,,
Malaysia,2002-04-01,MYR,5.04,3.8,1.32631578947368,-0.46734,-0.44186,-0.54035,-0.3419,0.04589,,,,,,,
Norway,2002-04-01,NOK,35.0,8.56,4.08878504672897,0.64208,0.72065,0.41701,1.02879,2.2243,,,,,,,
New Zealand,2002-04-01,NZD,3.6,2.24,1.60714285714286,-0.35456,-0.32368,-0.44303,-0.20256,0.26735,,,,,,,
Peru,2002-04-01,PEN,8.5,3.43,2.47813411078717,-0.00477,0.04285,-0.14118,0.22961,0.95419,,,,,,,
Philippines,2002-04-01,PHP,65.0,51.0,1.27450980392157,-0.48815,-0.46366,-0.55831,-0.36761,0.00504,,,,,,,
Poland,2002-04-01,PLN,5.9,4.04,1.46039603960396,-0.4135,-0.38543,-0.49388,-0.27538,0.15163,,,,,,,
Russia,2002-04-01,RUB,39.0,31.2,1.25,-0.49799,-0.47397,-0.5668,-0.37977,-0.01429,,,,,,,
Sweden,2002-04-01,SEK,26.0,10.4,2.5,0.00402,0.05206,-0.1336,0.24046,0.97143,,,,,,,
Thailand,2002-04-01,THB,55.0,43.3,1.270207852194,-0.48988,-0.46547,-0.5598,-0.36974,0.00165,,,,,,,
Turkey,2002-04-01,TRY,4000000.0,1324500.0,3.02000755001888,0.21285,0.27089,0.04661,0.49848,1.38149,,,,,,,
Taiwan,2002-04-01,TWD,70.0,34.8,2.01149425287356,-0.19217,-0.15352,-0.3029,-0.00193,0.58621,,,,,,,
United States of America,2002-04-01,USD,2.49,1.0,2.49,0.0,0.04785,-0.13706,0.2355,0.96354,,,,,,,
South Africa,2002-04-01,ZAR,9.7,10.9,0.889908256880734,-0.64261,-0.62551,-0.69159,-0.55844,-0.29824,,,,,,,
Argentina,2003-04-01,ARS,4.1,2.88,1.42361111111111,-0.47468,-0.52244,-0.54723,-0.34796,0.19066,,,,,,,
Australia,2003-04-01,AUD,3.0,1.61,1.86335403726708,-0.31242,-0.37492,-0.40737,-0.14656,0.55844,,,,,,,
Brazil,2003-04-01,BRL,4.55,3.07,1.48208469055375,-0.45311,-0.50282,-0.52863,-0.32118,0.23956,,,,,,,
Canada,2003-04-01,CAD,3.2,1.45,2.20689655172414,-0.18565,-0.25968,-0.29811,0.01079,0.84577,,,,,,,
Switzerland,2003-04-01,CHF,6.3,1.37,4.5985401459854,0.69688,0.54262,0.46255,1.1062,2.84605,,,,,,,
Chile,2003-04-01,CLP,1400.0,716.0,1.95530726256983,-0.27848,-0.34408,-0.37812,-0.10444,0.63535,,,,,,,
China,2003-04-01,CNY,9.9,8.28,1.19565217391304,-0.5588,-0.59891,-0.61973,-0.45237,0.0,,,,,,,
Czech Republic,2003-04-01,CZK,56.57,28.9,1.95743944636678,-0.2777,-0.34336,-0.37744,-0.10346,0.63713,,,,,,,
Denmark,2003-04-01,DKK,27.75,6.78,4.0929203539823,0.5103,0.373,0.30174,0.87462,2.42317,,,,,,,
Egypt,2003-04-01,EGP,8.0,5.92,1.35135135135135,-0.50135,-0.54668,-0.57021,-0.38106,0.13022,,,,,,,
Euro area,2003-04-01,EUR,2.71,0.909090909,2.9810000002981,0.1,0.0,-0.05191,0.36534,1.4932,,,,,,,
United Kingdom,2003-04-01,GBP,1.99,0.632911392,3.14420000201229,0.16022,0.05475,0.0,0.44009,1.62969,,,,,,,
Hong Kong,2003-04-01,HKD,11.5,7.8,1.47435897435897,-0.45596,-0.50541,-0.53109,-0.32472,0.2331,,,,,,,
Hungary,2003-04-01,HUF,490.0,224.0,2.1875,-0.1928,-0.26619,-0.30427,0.00191,0.82955,,,,,,,
Indonesia,2003-04-01,IDR,16100.0,8740.0,1.84210526315789,-0.32026,-0.38205,-0.41413,-0.15629,0.54067,,,,,,,
Japan,2003-04-01,JPY,262.0,120.0,2.18333333333333,-0.19434,-0.26758,-0.3056,0.0,0.82606,,,,,,,
South Korea,2003-04-01,KRW,3300.0,1220.0,2.70491803278689,-0.00188,-0.09261,-0.13971,0.23889,1.2623,,,,,,,
Mexico,2003-04-01,MXN,23.0,10.53,2.18423551756885,-0.19401,-0.26728,-0.30531,0.00041,0.82682,,,,,,,
Malaysia,2003-04-01,MYR,5.04,3.8,1.32631578947368,-0.51058,-0.55508,-0.57817,-0.39253,0.10928,,,,,,,
New Zealand,2003-04-01,NZD,3.95,1.78,2.21910112359551,-0.18114,-0.25558,-0.29422,0.01638,0.85598,,,,,,,
Peru,2003-04-01,PEN,7.9,3.46,2.28323699421965,-0.15748,-0.23407,-0.27383,0.04576,0.90962,,,,,,,
Philippines,2003-04-01,PHP,65.0,52.5,1.23809523809524,-0.54314,-0.58467,-0.60623,-0.43293,0.0355,,,,,,,
Poland,2003-04-01,PLN,6.3,3.89,1.61953727506427,-0.40238,-0.45671,-0.48491,-0.25823,0.35452,,,,,,,
Russia,2003-04-01,RUB,41.0,31.1,1.31832797427653,-0.51353,-0.55776,-0.58071,-0.39619,0.1026,,,,,,,
Sweden,2003-04-01,SEK,30.0,8.34,3.59712230215827,0.32735,0.20668,0.14405,0.64754,2.0085,,,,,,,
Thailand,2003-04-01,THB,59.0,42.7,1.38173302107728,-0.49014,-0.53649,-0.56055,-0.36715,0.15563,,,,,,,
Turkey,2003-04-01,TRY,3750000.0,1600500.0,2.34301780693533,-0.13542,-0.21402,-0.25481,0.07314,0.95961,,,,,,,
Taiwan,2003-04-01,TWD,70.0,34.8,2.01149425287356,-0.25775,-0.32523,-0.36025,-0.0787,0.68234,,,,,,,
United States of America,2003-04-01,USD,2.71,1.0,2.71,0.0,-0.09091,-0.1381,0.24122,1.26655,,,,,,,
South Africa,2003-04-01,ZAR,13.95,7.56,1.8452380952381,-0.3191,-0.381,-0.41313,-0.15485,0.54329,,,,,,,
Argentina,2004-05-01,ARS,4.36,2.95,1.47796610169492,-0.49036,-0.5505,-0.56081,-0.36256,0.17669,,,,,,,
Australia,2004-05-01,AUD,3.25,1.43,2.27272727272727,-0.2163,-0.30878,-0.32464,-0.01978,0.80944,,,,,,,
Brazil,2004-05-01,BRL,5.4,3.18,1.69811320754717,-0.41444,-0.48354,-0.49539,-0.26761,0.35196,,,,,,,
Canada,2004-05-01,CAD,3.19,1.37,2.32846715328467,-0.19708,-0.29183,-0.30807,0.00426,0.85382,,,,,,,
Switzerland,2004-05-01,CHF,6.3,1.29,4.88372093023256,0.68404,0.48532,0.45124,1.10634,2.88819,,,,,,,
Chile,2004-05-01,CLP,1400.0,641.0,2.18408736349454,-0.24687,-0.33574,-0.35098,-0.05801,0.73887,,,,,,,
China,2004-05-01,CNY,10.4,8.28,1.256038647343,-0.56688,-0.61799,-0.62676,-0.45827,0.0,,,,,,,
Colombia,2004-05-01,COP,6500.0,2769.83,2.34671441929649,-0.19079,-0.28628,-0.30265,0.01213,0.86835,,,,,,,
Costa Rica,2004-05-01,CRC,1130.0,433.55,2.60638911313574,-0.10125,-0.2073,-0.22549,0.12413,1.07509,,,,,,,
Czech Republic,2004-05-01,CZK,56.42,26.5,2.12905660377359,-0.26584,-0.35248,-0.36733,-0.08174,0.69506,,,,,,,
Denmark,2004-05-01,DKK,27.75,6.22,4.46141479099679,0.53842,0.35688,0.32575,0.9242,2.55197,,,,,,,
Egypt,2004-05-01,EGP,10.0,6.19,1.61550888529887,-0.44293,-0.50867,-0.51994,-0.30323,0.28619,,,,,,,
Euro area,2004-05-01,EUR,2.74,0.833333333,3.2880000013152,0.13379,0.0,-0.02294,0.41811,1.61775,,,,,,,
United Kingdom,2004-05-01,GBP,1.88,0.558659218,3.36519999925966,0.16041,0.02348,0.0,0.4514,1.67922,,,,,,,
Hong Kong,2004-05-01,HKD,12.0,7.79,1.54043645699615,-0.46882,-0.5315,-0.54225,-0.33561,0.22642,,,,,,,
Hungary,2004-05-01,HUF,530.0,211.0,2.51184834123223,-0.13385,-0.23606,-0.25358,0.08335,0.99982,,,,,,,
Indonesia,2004-05-01,IDR,16100.0,9120.0,1.76535087719298,-0.39126,-0.46309,-0.47541,-0.23861,0.40549,,,,,,,
Japan,2004-05-01,JPY,262.0,113.0,2.31858407079646,-0.20049,-0.29483,-0.31101,0.0,0.84595,,,,,,,
South Korea,2004-05-01,KRW,3200.0,1177.0,2.71877655055225,-0.06249,-0.17312,-0.19209,0.1726,1.16456,,,,,,,
Sri Lanka,2004-05-01,LKR,140.0,99.0,1.41414141414141,-0.51237,-0.56991,-0.57977,-0.39008,0.12587,,,,,,,
Mexico,2004-05-01,MXN,24.0,11.6,2.06896551724138,-0.28656,-0.37075,-0.38519,-0.10766,0.64721,,,,,,,
Malaysia,2004-05-01,MYR,5.04,3.8,1.32631578947368,-0.54265,-0.59662,-0.60587,-0.42796,0.05595,,,,,,,
Norway,2004-05-01,NOK,35.5,6.8491,5.18316275131039,0.7873,0.57639,0.54022,1.23549,3.12659,,,,,,,
New Zealand,2004-05-01,NZD,4.35,1.64,2.65243902439024,-0.08537,-0.1933,-0.2118,0.14399,1.11175,,,,,,,
Pakistan,2004-05-01,PKR,110.0,57.76,1.90443213296399,-0.3433,-0.42079,-0.43408,-0.17862,0.51622,,,,,,,
Peru,2004-05-01,PEN,8.99,3.49,2.57593123209169,-0.11175,-0.21657,-0.23454,0.11099,1.05084,,,,,,,
Philippines,2004-05-01,PHP,69.0,55.9,1.23434704830054,-0.57436,-0.62459,-0.6332,-0.46763,-0.01727,,,,,,,
Poland,2004-05-01,PLN,6.3,3.87,1.62790697674419,-0.43865,-0.50489,-0.51625,-0.29789,0.29606,,,,,,,
Russia,2004-05-01,RUB,42.0,29.0,1.44827586206897,-0.50059,-0.55953,-0.56963,-0.37536,0.15305,,,,,,,
Saudi Arabia,2004-05-01,SAR,2.4,3.7502,0.639965868487014,-0.77932,-0.80536,-0.80983,-0.72398,-0.49049,,,,,,,
Sweden,2004-05-01,SEK,30.0,7.61,3.94218134034166,0.35937,0.19896,0.17146,0.70025,2.13858,,,,,,,
Thailand,2004-05-01,THB,59.0,40.8,1.44607843137255,-0.50135,-0.5602,-0.57028,-0.37631,0.1513,,,,,,,
Turkey,2004-05-01,TRY,3950000.0,1531000.0,2.58001306335728,-0.11034,-0.21532,-0.23333,0.11275,1.05409,,,,,,,
Taiwan,2004-05-01,TWD,75.0,33.4,2.24550898203593,-0.22569,-0.31706,-0.33273,-0.03152,0.78777,,,,,,,
Ukraine,2004-05-01,UAH,7.25,5.3315,1.35984244584076,-0.53109,-0.58642,-0.59591,-0.4135,0.08264,,,,,,,
Uruguay,2004-05-01,UYU,29.8,29.735,1.00218597612241,-0.65442,-0.6952,-0.70219,-0.56776,-0.20211,,,,,,,
United States of America,2004-05-01,USD,2.9,1.0,2.9,0.0,-0.118,-0.13824,0.25076,1.30885,,,,,,,
South Africa,2004-05-01,ZAR,12.4,6.66,1.86186186186186,-0.35798,-0.43374,-0.44673,-0.19698,0.48233,,,,,,,
United Arab Emirates,2005-06-01,AED,9.0,3.6725,2.45064669843431,-0.19914,-0.31606,-0.28769,0.04608,0.93167,,,,,,,
Argentina,2005-06-01,ARS,4.75,2.897,1.6396272005523,-0.46417,-0.5424,-0.52342,-0.30011,0.2924,,,,,,,
Australia,2005-06-01,AUD,3.25,1.3015,2.49711870918171,-0.18395,-0.30309,-0.27418,0.06592,0.9683,,,,,,,
Brazil,2005-06-01,BRL,5.9,2.4648,2.39370334307043,-0.21774,-0.33195,-0.30424,0.02178,0.88679,,,,,,,
Canada,2005-06-01,CAD,3.28,1.2494,2.62526012485993,-0.14207,-0.26733,-0.23693,0.12062,1.06931,,,,,,,
Switzerland,2005-06-01,CHF,6.3,1.2475,5.0501002004008,0.65036,0.40941,0.46788,1.15569,2.98063,,,,,,,
Chile,2005-06-01,CLP,1500.0,592.45,2.53185922862689,-0.1726,-0.29339,-0.26408,0.08075,0.99568,,,,,,,
China,2005-06-01,CNY,10.5,8.2764,1.26866753661012,-0.5854,-0.64593,-0.63124,-0.45846,0.0,,,,,,,
Colombia,2005-06-01,COP,6500.0,2327.7,2.79245607251794,-0.08743,-0.22067,-0.18833,0.19199,1.20109,,,,,,,
Costa Rica,2005-06-01,CRC,1130.0,475.3,2.3774458236903,-0.22306,-0.33649,-0.30896,0.01484,0.87397,,,,,,,
Czech Republic,2005-06-01,CZK,56.42,24.5409,2.29901918837532,-0.24869,-0.35838,-0.33176,-0.01864,0.81215,,,,,,,
Denmark,2005-06-01,DKK,27.75,6.0647,4.57565914224941,0.49531,0.277,0.32998,0.95317,2.60667,,,,,,,
Egypt,2005-06-01,EGP,9.0,5.8,1.55172413793103,-0.4929,-0.56694,-0.54897,-0.33763,0.22311,,,,,,,
Euro area,2005-06-01,EUR,2.92,0.814929509,3.58313199823029,0.17096,0.0,0.04149,0.5295,1.82433,,,,,,,
United Kingdom,2005-06-01,GBP,1.88,0.546448087,3.44040000271792,0.12431,-0.03983,0.0,0.46857,1.71182,,,,,,,
Hong Kong,2005-06-01,HKD,12.0,7.7807,1.54227768709756,-0.49599,-0.56957,-0.55172,-0.34166,0.21567,,,,,,,
Hungary,2005-06-01,HUF,530.0,203.643,2.6025937547571,-0.14948,-0.27365,-0.24352,0.11094,1.05144,,,,,,,
Indonesia,2005-06-01,IDR,14600.0,9545.0,1.5295966474594,-0.50013,-0.57311,-0.5554,-0.34708,0.20567,,,,,,,
Japan,2005-06-01,JPY,250.0,106.715,2.34268846928735,-0.23442,-0.34619,-0.31907,0.0,0.84657,,,,,,,
South Korea,2005-06-01,KRW,2500.0,1005.5,2.48632521133764,-0.18748,-0.3061,-0.27732,0.06131,0.95979,,,,,,,
Sri Lanka,2005-06-01,LKR,175.0,99.945,1.75096302966632,-0.42779,-0.51133,-0.49106,-0.25258,0.38016,,,,,,,
Mexico,2005-06-01,MXN,28.0,10.8675,2.57648953301127,-0.15801,-0.28094,-0.25111,0.0998,1.03086,,,,,,,
Malaysia,2005-06-01,MYR,5.25,3.8,1.38157894736842,-0.5485,-0.61442,-0.59842,-0.41026,0.089,,,,,,,
Norway,2005-06-01,NOK,39.0,6.4326,6.06286726984423,0.98133,0.69206,0.76226,1.588,3.77893,,,,,,,
New Zealand,2005-06-01,NZD,4.45,1.4023,3.17335805462455,0.03705,-0.11436,-0.07762,0.35458,1.50133,,,,,,,
Pakistan,2005-06-01,PKR,130.0,59.62,2.18047635021805,-0.28743,-0.39146,-0.36621,-0.06924,0.71871,,,,,,,
Peru,2005-06-01,PEN,8.99,3.2546,2.76224420819763,-0.09731,-0.2291,-0.19712,0.17909,1.17728,,,,,,,
Philippines,2005-06-01,PHP,80.0,54.55,1.46654445462878,-0.52074,-0.59071,-0.57373,-0.37399,0.15597,,,,,,,
Poland,2005-06-01,PLN,6.5,3.3096,1.96398356296833,-0.35818,-0.45188,-0.42914,-0.16165,0.54807,,,,,,,
Russia,2005-06-01,RUB,42.0,28.4055,1.47858689338332,-0.5168,-0.58735,-0.57023,-0.36885,0.16546,,,,,,,
Saudi Arabia,2005-06-01,SAR,9.0,3.7501,2.39993600170662,-0.21571,-0.33021,-0.30243,0.02444,0.8917,,,,,,,
Sweden,2005-06-01,SEK,31.0,7.4402,4.16655466250907,0.36162,0.16282,0.21107,0.77854,2.2842,,,,,,,
Thailand,2005-06-01,THB,60.0,40.53,1.48038490007402,-0.51621,-0.58685,-0.56971,-0.36808,0.16688,,,,,,,
Turkey,2005-06-01,TRY,4.0,1.369,2.9218407596786,-0.04515,-0.18456,-0.15073,0.24722,1.30308,,,,,,,
Taiwan,2005-06-01,TWD,75.0,31.175,2.40577385725742,-0.2138,-0.32858,-0.30073,0.02693,0.8963,,,,,,,
Ukraine,2005-06-01,UAH,7.25,5.06,1.43280632411067,-0.53176,-0.60012,-0.58353,-0.38839,0.12938,,,,,,,
Uruguay,2005-06-01,UYU,44.0,24.125,1.82383419689119,-0.40398,-0.49099,-0.46988,-0.22148,0.4376,,,,,,,
United States of America,2005-06-01,USD,3.06,1.0,3.06,0.0,-0.146,-0.11057,0.30619,1.41198,,,,,,,
South Africa,2005-06-01,ZAR,13.95,6.6482,2.09831232514064,-0.31428,-0.41439,-0.3901,-0.10431,0.65395,,,,,,,
Argentina,2006-01-01,ARS,4.75,3.0638,1.55036229518898,-0.50782,-0.55878,-0.53248,-0.29114,0.19069,,,,,,,
Australia,2006-01-01,AUD,3.25,1.3308,2.44214006612564,-0.22472,-0.30499,-0.26356,0.1166,0.87559,,,,,,,
Brazil,2006-01-01,BRL,6.2,2.2615,2.74154322352421,-0.12967,-0.21978,-0.17327,0.25349,1.10553,,,,,,,
Canada,2006-01-01,CAD,3.52,1.1704,3.00751879699248,-0.04523,-0.14409,-0.09306,0.3751,1.3098,,,,,,,
Switzerland,2006-01-01,CHF,6.3,1.2776,4.93112085159674,0.56544,0.40335,0.48701,1.25461,2.78715,,,,,,,
Chile,2006-01-01,CLP,1560.0,522.75,2.98421807747489,-0.05263,-0.15072,-0.10009,0.36444,1.29191,,,,,,,
China,2006-01-01,CNY,10.5,8.0641,1.30206718666683,-0.58665,-0.62944,-0.60735,-0.40467,0.0,,,,,,,
Czech Republic,2006-01-01,CZK,62.0,23.8375,2.60094389092816,-0.1743,-0.2598,-0.21567,0.1892,0.99755,,,,,,,
Denmark,2006-01-01,DKK,27.75,6.1769,4.49254480402791,0.4262,0.27853,0.35475,1.05408,2.45032,,,,,,,
Egypt,2006-01-01,EGP,9.25,5.74,1.61149825783972,-0.48841,-0.54138,-0.51404,-0.26319,0.23765,,,,,,,
Euro area,2006-01-01,EUR,2.91,0.82815735,3.51382499956077,0.1155,0.0,0.05962,0.60659,1.69865,,,,,,,
United Kingdom,2006-01-01,GBP,1.88,0.566925563,3.3161319980909,0.05274,-0.05626,0.0,0.5162,1.54682,,,,,,,
Hong Kong,2006-01-01,HKD,12.0,7.7512,1.54814738363092,-0.50852,-0.55941,-0.53315,-0.29216,0.18899,,,,,,,
Hungary,2006-01-01,HUF,560.0,206.956,2.70588917451052,-0.14099,-0.22993,-0.18402,0.23719,1.07815,,,,,,,
