name,date,currency_code,local_price,dollar_ex,dollar_price,usd_raw,eur_raw,gbp_raw,jpy_raw,cny_raw,gdp_dollar,adj_price,usd_adjusted,eur_adjusted,gbp_adjusted,jpy_adjusted,cny_adjusted
Sri Lanka,2010-01-01,LKR,210.0,114.86,1.82831272853909,-0.4893,-0.62256,-0.502,-0.47699,-0.00142,,,,,,,
Mexico,2010-01-01,MXN,32.0,12.81375,2.49731733489416,-0.30243,-0.48445,-0.31978,-0.28561,0.36397,,,,,,,
Malaysia,2010-01-01,MYR,7.05,3.3875,2.08118081180812,-0.41866,-0.57035,-0.43313,-0.40465,0.13669,,,,,,,
Norway,2010-01-01,NOK,40.0,5.69555,7.02302674895313,0.96174,0.44986,0.91294,1.00902,2.83581,,,,,,,
New Zealand,2010-01-01,NZD,4.9,1.35685,3.61130559752368,0.00874,-0.25447,-0.01635,0.03306,0.97241,,,,,,,
Pakistan,2010-01-01,PKR,200.0,82.6,2.42130750605327,-0.32366,-0.50014,-0.34048,-0.30735,0.32246,,,,,,,
Peru,2010-01-01,PEN,8.056,2.8705,2.80647970736805,-0.21607,-0.42062,-0.23557,-0.19717,0.53283,,,,,,,
Philippines,2010-01-01,PHP,101.52,45.92,2.21080139372822,-0.38246,-0.54359,-0.39782,-0.36757,0.20749,,,,,,,
Poland,2010-01-01,PLN,8.1,2.83565,2.85648793045686,-0.2021,-0.4103,-0.22195,-0.18287,0.56015,,,,,,,
Russia,2010-01-01,RUB,70.0,29.927,2.3390249607378,-0.34664,-0.51712,-0.36289,-0.33089,0.27752,,,,,,,
Saudi Arabia,2010-01-01,SAR,10.0,3.7502,2.66652445202923,-0.25516,-0.44951,-0.27369,-0.23721,0.45639,,,,,,,
Sweden,2010-01-01,SEK,39.0,7.0821,5.50684119117211,0.53822,0.13685,0.49996,0.5753,2.0077,,,,,,,
Thailand,2010-01-01,THB,70.0,33.135,2.112569790252,-0.4099,-0.56387,-0.42458,-0.39567,0.15383,,,,,,,
Turkey,2010-01-01,TRY,5.65,1.47455,3.83167746092028,0.0703,-0.20898,0.04368,0.0961,1.09277,,,,,,,
Taiwan,2010-01-01,TWD,75.0,31.8425,2.35534270236319,-0.34208,-0.51376,-0.35845,-0.32622,0.28643,,,,,,,
Ukraine,2010-01-01,UAH,14.0,7.66,1.82767624020888,-0.48948,-0.62269,-0.50218,-0.47717,-0.00177,,,,,,,
Uruguay,2010-01-01,UYU,77.0,23.17,3.32326283987915,-0.07171,-0.31393,-0.09481,-0.04934,0.81509,,,,,,,
United States of America,2010-01-01,USD,3.58,1.0,3.58,0.0,-0.26093,-0.02488,0.0241,0.95531,,,,,,,
South Africa,2010-01-01,ZAR,17.95,7.3045,2.45738928058046,-0.31358,-0.49269,-0.33065,-0.29703,0.34217,,,,,,,
United Arab Emirates,2010-07-01,AED,11.0,3.67285,2.99494942619492,-0.19778,-0.30873,-0.14026,-0.18406,0.53761,,,,,,,
Argentina,2010-07-01,ARS,14.0,3.93375,3.55894502700985,-0.04671,-0.17855,0.02164,-0.03041,0.82717,,,,,,,
Australia,2010-07-01,AUD,4.35,1.133722578,3.83691750028815,0.02775,-0.11439,0.10144,0.04532,0.96988,,,,,,,
Brazil,2010-07-01,BRL,8.71,1.77495,4.9071804839573,0.31442,0.13264,0.40867,0.3369,1.51935,,,,,,,
Canada,2010-07-01,CAD,4.17,1.04235,4.00057562239171,0.07158,-0.07662,0.14842,0.08991,1.0539,,,,,,,
Switzerland,2010-07-01,CHF,6.5,1.05085,6.18546890612361,0.65682,0.42768,0.77562,0.68515,2.17563,,,,,,,
Chile,2010-07-01,CLP,1750.0,523.65,3.34192685954359,-0.10484,-0.22864,-0.04065,-0.08953,0.71575,,,,,,,
China,2010-07-01,CNY,13.2,6.7769,1.9477932387965,-0.47827,-0.55043,-0.44086,-0.46935,0.0,,,,,,,
Colombia,2010-07-01,COP,8200.0,1868.45,4.38866440097407,0.17554,0.01296,0.25983,0.19564,1.25315,,,,,,,
Costa Rica,2010-07-01,CRC,2000.0,522.115,3.83057372417954,0.02605,-0.11586,0.09962,0.04359,0.96662,,,,,,,
Czech Republic,2010-07-01,CZK,67.64,19.7476,3.42522635662055,-0.08253,-0.20942,-0.01674,-0.06684,0.75852,,,,,,,
Denmark,2010-07-01,DKK,28.5,5.81365,4.90225589775786,0.3131,0.1315,0.40726,0.33556,1.51683,,,,,,,
Egypt,2010-07-01,EGP,13.0,5.699,2.28110194771012,-0.38899,-0.47349,-0.34518,-0.37854,0.17112,,,,,,,
Euro area,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
United Kingdom,2010-07-01,GBP,2.29,0.657375756,3.48354799990525,-0.06691,-0.19595,0.0,-0.05095,0.78846,,,,,,,
Hong Kong,2010-07-01,HKD,14.8,7.7742,1.90373285997273,-0.49007,-0.56059,-0.45351,-0.48135,-0.02262,,,,,,,
Hungary,2010-07-01,HUF,740.0,221.96915,3.33379661092544,-0.10702,-0.23052,-0.04299,-0.09175,0.71158,,,,,,,
Indonesia,2010-07-01,IDR,22780.0,9063.0,2.51351649564162,-0.32674,-0.41985,-0.27846,-0.31522,0.29044,,,,,,,
Israel,2010-07-01,ILS,14.9,3.8619,3.85820451073306,0.03345,-0.10948,0.10755,0.05112,0.98081,,,,,,,
Japan,2010-07-01,JPY,320.0,87.18,3.67056664372563,-0.01681,-0.15279,0.05369,0.0,0.88447,,,,,,,
South Korea,2010-07-01,KRW,3400.0,1204.45,2.82286520818631,-0.24388,-0.34845,-0.18966,-0.23095,0.44926,,,,,,,
Sri Lanka,2010-07-01,LKR,210.0,112.775,1.86211483041454,-0.50122,-0.5702,-0.46545,-0.49269,-0.04399,,,,,,,
Mexico,2010-07-01,MXN,32.0,12.782,2.50352057580973,-0.32941,-0.42216,-0.28133,-0.31795,0.28531,,,,,,,
Malaysia,2010-07-01,MYR,7.05,3.2135,2.19386961257196,-0.41236,-0.49363,-0.37022,-0.40231,0.12634,,,,,,,
Norway,2010-07-01,NOK,45.0,6.24625,7.20432259355613,0.92973,0.66285,1.0681,0.96273,2.69871,,,,,,,
New Zealand,2010-07-01,NZD,5.0,1.39275766,3.5900000004308,-0.03839,-0.17138,0.03056,-0.02195,0.84311,,,,,,,
Pakistan,2010-07-01,PKR,210.0,85.525,2.45542239111371,-0.3423,-0.43326,-0.29514,-0.33105,0.26062,,,,,,,
Peru,2010-07-01,PEN,10.0,2.8275,3.53669319186561,-0.05267,-0.18369,0.01526,-0.03647,0.81574,,,,,,,
Philippines,2010-07-01,PHP,102.0,46.47,2.19496449322143,-0.41206,-0.49338,-0.36991,-0.40201,0.1269,,,,,,,
Poland,2010-07-01,PLN,8.3,3.1969,2.59626513184648,-0.30457,-0.40075,-0.25471,-0.29268,0.33293,,,,,,,
Russia,2010-07-01,RUB,71.0,30.44325,2.33220828919383,-0.3753,-0.4617,-0.33051,-0.36462,0.19736,,,,,,,
Saudi Arabia,2010-07-01,SAR,10.0,3.75045,2.66634670506206,-0.2858,-0.38457,-0.23459,-0.27359,0.36891,,,,,,,
Sweden,2010-07-01,SEK,48.4,7.37355,6.56400241403395,0.75821,0.51505,0.88429,0.78828,2.36997,,,,,,,
Thailand,2010-07-01,THB,70.0,32.305,2.16684723726977,-0.41959,-0.49986,-0.37798,-0.40967,0.11246,,,,,,,
Turkey,2010-07-01,TRY,5.95,1.5293,3.89066893349899,0.04214,-0.10199,0.11687,0.05996,0.99748,,,,,,,
Taiwan,2010-07-01,TWD,75.0,32.1055,2.336048340627,-0.37427,-0.46081,-0.32941,-0.36357,0.19933,,,,,,,
Ukraine,2010-07-01,UAH,14.5,7.899,1.83567540194961,-0.5083,-0.5763,-0.47304,-0.49989,-0.05756,,,,,,,
Uruguay,2010-07-01,UYU,79.0,21.1,3.74407582938389,0.00288,-0.13582,0.07479,0.02003,0.92221,,,,,,,
United States of America,2010-07-01,USD,3.733333333,1.0,3.733333333,0.0,-0.1383,0.0717,0.0171,0.9167,,,,,,,
South Africa,2010-07-01,ZAR,18.45,7.5365,2.44808598155643,-0.34426,-0.43495,-0.29724,-0.33305,0.25685,,,,,,,
Andorra,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Spain,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Guadeloupe,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Ireland,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Italy,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Austria,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Greece,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Croatia,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Cyprus,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Latvia,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Lithuania,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Luxembourg,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Malta,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Martinique,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Mayotte,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Monaco,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
France,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
French Guiana,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Saint Pierre and Miquelon,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Germany,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
San Marino,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Slovakia,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Finland,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Vatican City,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Estonia,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
French Southern and Antarctic Lands,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Netherlands,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Belgium,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Portugal,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Reunion,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Slovenia,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Montenegro,2010-01-01,EUR,3.36,0.693649638,4.84394399698368,0.35306,0.0,0.3194,0.38567,1.64565,,,,,,,
Andorra,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Spain,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Guadeloupe,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Ireland,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Italy,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Austria,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Greece,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Croatia,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Cyprus,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Latvia,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Lithuania,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Luxembourg,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Malta,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Martinique,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Mayotte,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Monaco,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
France,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
French Guiana,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Saint Pierre and Miquelon,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Germany,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
San Marino,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Slovakia,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Finland,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Vatican City,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Estonia,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
French Southern and Antarctic Lands,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Netherlands,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Belgium,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Portugal,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Reunion,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Slovenia,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
Montenegro,2010-07-01,EUR,3.380031071,0.78015291,4.33252382664316,0.1605,0.0,0.24371,0.18034,1.22432,,,,,,,
